Orthogroup	balsam	canaan	fraser
OG0119034		CF178_TRINITY_DN88263_c0_g1_i1	
OG0119035		CF178_TRINITY_DN89652_c0_g1_i1	
OG0119036		CF178_TRINITY_DN76861_c0_g1_i1	
OG0119037		CF178_TRINITY_DN76805_c0_g1_i1	
OG0119038		CF178_TRINITY_DN76806_c0_g1_i1	
OG0119039		CF178_TRINITY_DN73641_c0_g2_i1	
OG0119040		CF178_TRINITY_DN73663_c0_g2_i1	
OG0119041		CF178_TRINITY_DN73645_c1_g1_i1	
OG0119042		CF178_TRINITY_DN90646_c0_g1_i1	
OG0119043		CF178_TRINITY_DN79109_c1_g2_i1	
OG0119044		CF178_TRINITY_DN79194_c0_g1_i1	
OG0119045		CF178_TRINITY_DN74931_c0_g1_i1	
OG0119046		CF178_TRINITY_DN42192_c0_g1_i1	
OG0119047		CF178_TRINITY_DN43690_c0_g1_i1	
OG0119048		CF178_TRINITY_DN80685_c0_g1_i1	
OG0119049		CF178_TRINITY_DN80629_c0_g1_i1	
OG0119050		CF178_TRINITY_DN80629_c0_g1_i2	
OG0119051		CF178_TRINITY_DN83245_c0_g2_i1	
OG0119052		CF178_TRINITY_DN83211_c0_g1_i1	
OG0119053		CF178_TRINITY_DN83201_c0_g1_i1	
OG0119054		CF178_TRINITY_DN83280_c0_g2_i2	
OG0119055		CF178_TRINITY_DN86711_c0_g1_i4	
OG0119056		CF178_TRINITY_DN86793_c2_g2_i2	
OG0119057		CF178_TRINITY_DN86767_c5_g2_i4	
OG0119058		CF178_TRINITY_DN86786_c0_g1_i6	
OG0119059		CF178_TRINITY_DN86762_c4_g1_i2	
OG0119060		CF178_TRINITY_DN86753_c0_g1_i1	
OG0119061		CF178_TRINITY_DN86753_c0_g1_i14	
OG0119062		CF178_TRINITY_DN86797_c0_g1_i4	
OG0119063		CF178_TRINITY_DN86702_c0_g1_i3	
OG0119064		CF178_TRINITY_DN86799_c0_g1_i5	
OG0119065		CF178_TRINITY_DN86735_c4_g2_i1	
OG0119066		CF178_TRINITY_DN76396_c0_g1_i1	
OG0119067		CF178_TRINITY_DN72688_c0_g2_i2	
OG0119068		CF178_TRINITY_DN72600_c0_g1_i1	
OG0119069		CF178_TRINITY_DN62772_c0_g1_i1	
OG0119070		CF178_TRINITY_DN85831_c1_g1_i6	
OG0119071		CF178_TRINITY_DN85879_c0_g5_i1	
OG0119072		CF178_TRINITY_DN85880_c0_g1_i2	
OG0119073		CF178_TRINITY_DN85863_c0_g1_i1	
OG0119074		CF178_TRINITY_DN85894_c2_g2_i3	
OG0119075		CF178_TRINITY_DN85856_c0_g1_i4	
OG0119076		CF178_TRINITY_DN85808_c3_g1_i1	
OG0119077		CF178_TRINITY_DN69075_c0_g1_i1	
OG0119078		CF178_TRINITY_DN81518_c0_g1_i1	
OG0119079		CF178_TRINITY_DN81546_c0_g1_i2	
OG0119080		CF178_TRINITY_DN91109_c0_g1_i1	
OG0119081		CF178_TRINITY_DN62294_c0_g1_i1	
OG0119082		CF178_TRINITY_DN83366_c0_g1_i1	
OG0119083		CF178_TRINITY_DN83334_c1_g1_i1	
OG0119084		CF178_TRINITY_DN83312_c0_g1_i2	
OG0119085		CF178_TRINITY_DN83321_c0_g1_i2	
OG0119086		CF178_TRINITY_DN83335_c0_g2_i1	
OG0119087		CF178_TRINITY_DN83337_c3_g2_i1	
OG0119088		CF178_TRINITY_DN84085_c3_g2_i3	
OG0119089		CF178_TRINITY_DN84003_c2_g1_i2	
OG0119090		CF178_TRINITY_DN84051_c0_g3_i1	
OG0119091		CF178_TRINITY_DN77683_c2_g1_i2	
OG0119092		CF178_TRINITY_DN77609_c0_g1_i2	
OG0119093		CF178_TRINITY_DN85380_c0_g1_i2	
OG0119094		CF178_TRINITY_DN85375_c1_g2_i1	
OG0119095		CF178_TRINITY_DN85336_c0_g1_i1	
OG0119096		CF178_TRINITY_DN6895_c0_g1_i1	
OG0119097		CF178_TRINITY_DN75553_c0_g1_i1	
OG0119098		CF178_TRINITY_DN75540_c0_g1_i1	
OG0119099		CF178_TRINITY_DN75891_c1_g1_i1	
OG0119100		CF178_TRINITY_DN86094_c3_g1_i3	
OG0119101		CF178_TRINITY_DN86089_c2_g1_i1	
OG0119102		CF178_TRINITY_DN86004_c0_g3_i2	
OG0119103		CF178_TRINITY_DN86004_c0_g4_i1	
OG0119104		CF178_TRINITY_DN86090_c3_g1_i4	
OG0119105		CF178_TRINITY_DN86015_c4_g2_i4	
OG0119106		CF178_TRINITY_DN86064_c1_g4_i1	
OG0119107		CF178_TRINITY_DN86038_c2_g1_i1	
OG0119108		CF178_TRINITY_DN71792_c0_g2_i1	
OG0119109		CF178_TRINITY_DN80774_c0_g1_i1	
OG0119110		CF178_TRINITY_DN45194_c0_g1_i1	
OG0119111		CF178_TRINITY_DN70064_c0_g1_i2	
OG0119112		CF178_TRINITY_DN78520_c0_g1_i1	
OG0119113		CF178_TRINITY_DN79317_c0_g2_i1	
OG0119114		CF178_TRINITY_DN79346_c1_g2_i1	
OG0119115		CF178_TRINITY_DN79387_c1_g2_i1	
OG0119116		CF178_TRINITY_DN79370_c2_g2_i2	
OG0119117		CF178_TRINITY_DN82682_c0_g1_i6	
OG0119118		CF178_TRINITY_DN82664_c0_g1_i1	
OG0119119		CF178_TRINITY_DN82601_c0_g1_i2	
OG0119120		CF178_TRINITY_DN82627_c0_g4_i1	
OG0119121		CF178_TRINITY_DN82615_c0_g1_i1	
OG0119122		CF178_TRINITY_DN82653_c0_g2_i1	
OG0119123		CF178_TRINITY_DN86651_c0_g2_i1	
OG0119124		CF178_TRINITY_DN86699_c0_g1_i2	
OG0119125		CF178_TRINITY_DN86626_c0_g1_i1	
OG0119126		CF178_TRINITY_DN86637_c2_g1_i1	
OG0119127		CF178_TRINITY_DN86661_c6_g3_i3	
OG0119128		CF178_TRINITY_DN86690_c3_g1_i1	
OG0119129		CF178_TRINITY_DN86690_c4_g1_i1	
OG0119130		CF178_TRINITY_DN86690_c6_g1_i1	
OG0119131		CF178_TRINITY_DN86650_c0_g1_i1	
OG0119132		CF178_TRINITY_DN86608_c2_g3_i5	
OG0119133		CF178_TRINITY_DN78194_c0_g1_i1	
OG0119134		CF178_TRINITY_DN78196_c1_g1_i1	
OG0119135		CF178_TRINITY_DN80996_c1_g2_i2	
OG0119136		CF178_TRINITY_DN80966_c0_g1_i1	
OG0119137		CF178_TRINITY_DN80982_c0_g1_i3	
OG0119138		CF178_TRINITY_DN77293_c0_g1_i4	
OG0119139		CF178_TRINITY_DN77237_c0_g2_i1	
OG0119140		CF178_TRINITY_DN83451_c1_g1_i1	
OG0119141		CF178_TRINITY_DN83407_c1_g1_i1	
OG0119142		CF178_TRINITY_DN83404_c0_g1_i1	
OG0119143		CF178_TRINITY_DN83459_c0_g2_i1	
OG0119144		CF178_TRINITY_DN71991_c0_g1_i1	
OG0119145		CF178_TRINITY_DN74055_c0_g3_i1	
OG0119146		CF178_TRINITY_DN74325_c0_g2_i1	
OG0119147		CF178_TRINITY_DN21533_c0_g2_i1	
OG0119148		CF178_TRINITY_DN78915_c0_g1_i2	
OG0119149		CF178_TRINITY_DN78915_c0_g1_i7	
OG0119150		CF178_TRINITY_DN78947_c0_g2_i1	
OG0119151		CF178_TRINITY_DN78970_c0_g4_i1	
OG0119152		CF178_TRINITY_DN78936_c0_g3_i1	
OG0119153		CF178_TRINITY_DN88992_c0_g1_i1	
OG0119154		CF178_TRINITY_DN88914_c0_g1_i1	
OG0119155		CF178_TRINITY_DN84692_c0_g1_i8	
OG0119156		CF178_TRINITY_DN84699_c0_g5_i1	
OG0119157		CF178_TRINITY_DN84685_c3_g1_i1	
OG0119158		CF178_TRINITY_DN84678_c0_g1_i1	
OG0119159		CF178_TRINITY_DN86915_c1_g1_i6	
OG0119160		CF178_TRINITY_DN86969_c2_g1_i1	
OG0119161		CF178_TRINITY_DN86969_c2_g1_i9	
OG0119162		CF178_TRINITY_DN86969_c2_g1_i10	
OG0119163		CF178_TRINITY_DN86969_c2_g1_i11	
OG0119164		CF178_TRINITY_DN86969_c2_g1_i16	
OG0119165		CF178_TRINITY_DN86969_c2_g1_i17	
OG0119166		CF178_TRINITY_DN86969_c2_g1_i21	
OG0119167		CF178_TRINITY_DN86969_c2_g1_i22	
OG0119168		CF178_TRINITY_DN86969_c2_g1_i24	
OG0119169		CF178_TRINITY_DN86969_c2_g1_i30	
OG0119170		CF178_TRINITY_DN86918_c0_g3_i9	
OG0119171		CF178_TRINITY_DN86901_c1_g1_i3	
OG0119172		CF178_TRINITY_DN86988_c3_g5_i5	
OG0119173		CF178_TRINITY_DN86934_c1_g1_i11	
OG0119174		CF178_TRINITY_DN86926_c0_g1_i9	
OG0119175		CF178_TRINITY_DN86963_c2_g1_i2	
OG0119176		CF178_TRINITY_DN86976_c0_g4_i2	
OG0119177		CF178_TRINITY_DN86916_c2_g1_i6	
OG0119178		CF178_TRINITY_DN86964_c0_g3_i5	
OG0119179		CF178_TRINITY_DN86902_c0_g1_i2	
OG0119180		CF178_TRINITY_DN86960_c1_g1_i9	
OG0119181		CF178_TRINITY_DN69123_c0_g1_i1	
OG0119182		CF178_TRINITY_DN73265_c0_g2_i2	
OG0119183		CF178_TRINITY_DN90569_c0_g1_i1	
OG0119184		CF178_TRINITY_DN72802_c0_g1_i2	
OG0119185		CF178_TRINITY_DN75763_c0_g1_i1	
OG0119186		CF178_TRINITY_DN75730_c0_g1_i1	
OG0119187		CF178_TRINITY_DN80113_c0_g1_i1	
OG0119188		CF178_TRINITY_DN80187_c0_g1_i2	
OG0119189		CF178_TRINITY_DN80100_c2_g2_i1	
OG0119190		CF178_TRINITY_DN74561_c0_g1_i1	
OG0119191		CF178_TRINITY_DN74511_c0_g2_i1	
OG0119192		CF178_TRINITY_DN81465_c0_g2_i2	
OG0119193		CF178_TRINITY_DN81459_c0_g1_i1	
OG0119194		CF178_TRINITY_DN81481_c0_g1_i2	
OG0119195		CF178_TRINITY_DN78217_c0_g1_i1	
OG0119196		CF178_TRINITY_DN83815_c0_g2_i1	
OG0119197		CF178_TRINITY_DN83804_c0_g1_i4	
OG0119198		CF178_TRINITY_DN83885_c0_g1_i2	
OG0119199		CF178_TRINITY_DN72022_c0_g1_i1	
OG0119200		CF178_TRINITY_DN81896_c0_g1_i3	
OG0119201		CF178_TRINITY_DN81880_c0_g1_i4	
OG0119202		CF178_TRINITY_DN81834_c2_g1_i2	
OG0119203		CF178_TRINITY_DN81887_c0_g1_i2	
OG0119204		CF178_TRINITY_DN81828_c1_g1_i4	
OG0119205		CF178_TRINITY_DN77823_c0_g1_i1	
OG0119206		CF178_TRINITY_DN77893_c0_g2_i4	
OG0119207		CF178_TRINITY_DN77846_c0_g1_i1	
OG0119208		CF178_TRINITY_DN77806_c1_g3_i1	
OG0119209		CF178_TRINITY_DN75056_c0_g1_i2	
OG0119210		CF178_TRINITY_DN68739_c2_g1_i1	
OG0119211		CF178_TRINITY_DN70471_c0_g1_i2	
OG0119212		CF178_TRINITY_DN70486_c0_g1_i1	
OG0119213		CF178_TRINITY_DN65347_c0_g1_i1	
OG0119214		CF178_TRINITY_DN73557_c0_g1_i1	
OG0119215		CF178_TRINITY_DN73597_c0_g1_i1	
OG0119216		CF178_TRINITY_DN73570_c1_g2_i1	
OG0119217		CF178_TRINITY_DN73538_c0_g2_i1	
OG0119218		CF178_TRINITY_DN32153_c0_g1_i1	
OG0119219		CF178_TRINITY_DN79515_c0_g1_i1	
OG0119220		CF178_TRINITY_DN79520_c0_g1_i2	
OG0119221		CF178_TRINITY_DN65892_c0_g1_i1	
OG0119222		CF178_TRINITY_DN65851_c0_g1_i1	
OG0119223		CF178_TRINITY_DN67180_c0_g1_i1	
OG0119224		CF178_TRINITY_DN71006_c0_g1_i1	
OG0119225		CF178_TRINITY_DN84560_c0_g1_i2	
OG0119226		CF178_TRINITY_DN84547_c1_g1_i1	
OG0119227		CF178_TRINITY_DN84501_c1_g2_i5	
OG0119228		CF178_TRINITY_DN84519_c0_g1_i2	
OG0119229		CF178_TRINITY_DN84568_c0_g2_i2	
OG0119230		CF178_TRINITY_DN84812_c0_g1_i4	
OG0119231		CF178_TRINITY_DN84813_c0_g2_i1	
OG0119232		CF178_TRINITY_DN90391_c0_g1_i1	
OG0119233		CF178_TRINITY_DN74866_c0_g1_i1	
OG0119234		CF178_TRINITY_DN77056_c0_g2_i1	
OG0119235		CF178_TRINITY_DN77055_c0_g2_i1	
OG0119236		CF178_TRINITY_DN79978_c0_g1_i1	
OG0119237		CF178_TRINITY_DN83678_c3_g1_i1	
OG0119238		CF178_TRINITY_DN83613_c0_g1_i2	
OG0119239		CF178_TRINITY_DN70731_c0_g1_i1	
OG0119240		CF178_TRINITY_DN69524_c0_g3_i1	
OG0119241		CF178_TRINITY_DN69725_c0_g1_i1	
OG0119242		CF178_TRINITY_DN69725_c1_g1_i1	
OG0119243		CF178_TRINITY_DN69792_c0_g1_i1	
OG0119244		CF178_TRINITY_DN69793_c0_g3_i1	
OG0119245		CF178_TRINITY_DN68631_c1_g1_i1	
OG0119246		CF178_TRINITY_DN90076_c0_g2_i1	
OG0119247		CF178_TRINITY_DN90027_c0_g1_i1	
OG0119248		CF178_TRINITY_DN78009_c0_g1_i1	
OG0119249		CF178_TRINITY_DN80592_c0_g1_i1	
OG0119250		CF178_TRINITY_DN70640_c0_g1_i1	
OG0119251		CF178_TRINITY_DN87015_c1_g2_i9	
OG0119252		CF178_TRINITY_DN87048_c1_g2_i13	
OG0119253		CF178_TRINITY_DN87072_c1_g1_i1	
OG0119254		CF178_TRINITY_DN87059_c4_g2_i12	
OG0119255		CF178_TRINITY_DN87011_c4_g3_i11	
OG0119256		CF178_TRINITY_DN87073_c4_g2_i9	
OG0119257		CF178_TRINITY_DN87073_c4_g2_i15	
OG0119258		CF178_TRINITY_DN67301_c0_g1_i1	
OG0119259		CF178_TRINITY_DN85415_c1_g1_i1	
OG0119260		CF178_TRINITY_DN85428_c2_g1_i3	
OG0119261		CF178_TRINITY_DN85470_c0_g1_i2	
OG0119262		CF178_TRINITY_DN85470_c0_g1_i11	
OG0119263		CF178_TRINITY_DN85432_c0_g1_i5	
OG0119264		CF178_TRINITY_DN85466_c1_g2_i1	
OG0119265		CF178_TRINITY_DN85489_c0_g2_i1	
OG0119266		CF178_TRINITY_DN85478_c0_g1_i2	
OG0119267		CF178_TRINITY_DN85403_c0_g1_i1	
OG0119268		CF178_TRINITY_DN85435_c0_g1_i1	
OG0119269		CF178_TRINITY_DN85406_c1_g2_i1	
OG0119270		CF178_TRINITY_DN72776_c0_g1_i2	
OG0119271		CF178_TRINITY_DN81104_c0_g2_i1	
OG0119272		CF178_TRINITY_DN81120_c0_g1_i3	
OG0119273		CF178_TRINITY_DN29331_c0_g1_i1	
OG0119274		CF178_TRINITY_DN82429_c4_g1_i1	
OG0119275		CF178_TRINITY_DN82430_c1_g1_i1	
OG0119276		CF178_TRINITY_DN82430_c1_g2_i1	
OG0119277		CF178_TRINITY_DN82462_c0_g1_i1	
OG0119278		CF178_TRINITY_DN82453_c1_g1_i1	
OG0119279		CF178_TRINITY_DN82453_c1_g1_i5	
OG0119280		CF178_TRINITY_DN82482_c2_g1_i1	
OG0119281		CF178_TRINITY_DN78302_c0_g1_i1	
OG0119282		CF178_TRINITY_DN31550_c1_g1_i1	
OG0119283		CF178_TRINITY_DN69696_c1_g1_i1	
OG0119284		CF178_TRINITY_DN6387_c1_g1_i1	
OG0119285		CF178_TRINITY_DN45098_c0_g1_i1	
OG0119286		CF178_TRINITY_DN79241_c0_g1_i1	
OG0119287		CF178_TRINITY_DN6771_c0_g1_i1	
OG0119288		CF178_TRINITY_DN86809_c0_g3_i2	
OG0119289		CF178_TRINITY_DN86805_c0_g1_i2	
OG0119290		CF178_TRINITY_DN86805_c0_g1_i4	
OG0119291		CF178_TRINITY_DN86818_c4_g1_i2	
OG0119292		CF178_TRINITY_DN86818_c7_g3_i1	
OG0119293		CF178_TRINITY_DN86892_c0_g2_i8	
OG0119294		CF178_TRINITY_DN86804_c3_g2_i5	
OG0119295		CF178_TRINITY_DN86899_c1_g1_i2	
OG0119296		CF178_TRINITY_DN86889_c2_g5_i2	
OG0119297		CF178_TRINITY_DN76762_c0_g2_i1	
OG0119298		CF178_TRINITY_DN84723_c0_g1_i2	
OG0119299		CF178_TRINITY_DN84797_c0_g1_i1	
OG0119300		CF178_TRINITY_DN84774_c0_g1_i4	
OG0119301		CF178_TRINITY_DN84708_c0_g1_i3	
OG0119302		CF178_TRINITY_DN86434_c1_g1_i3	
OG0119303		CF178_TRINITY_DN86470_c3_g2_i2	
OG0119304		CF178_TRINITY_DN86411_c0_g1_i2	
OG0119305		CF178_TRINITY_DN86417_c0_g1_i2	
OG0119306		CF178_TRINITY_DN86413_c0_g3_i1	
OG0119307		CF178_TRINITY_DN86438_c2_g1_i12	
OG0119308		CF178_TRINITY_DN86420_c0_g5_i2	
OG0119309		CF178_TRINITY_DN85017_c0_g1_i3	
OG0119310		CF178_TRINITY_DN85072_c2_g1_i5	
OG0119311		CF178_TRINITY_DN85060_c1_g1_i7	
OG0119312		CF178_TRINITY_DN85090_c2_g1_i2	
OG0119313		CF178_TRINITY_DN85013_c0_g1_i5	
OG0119314		CF178_TRINITY_DN86290_c1_g1_i1	
OG0119315		CF178_TRINITY_DN86295_c3_g2_i1	
OG0119316		CF178_TRINITY_DN86262_c0_g1_i4	
OG0119317		CF178_TRINITY_DN77519_c1_g3_i1	
OG0119318		CF178_TRINITY_DN77553_c0_g1_i2	
OG0119319		CF178_TRINITY_DN77535_c0_g2_i1	
OG0119320		CF178_TRINITY_DN81970_c0_g1_i1	
OG0119321		CF178_TRINITY_DN81963_c0_g1_i1	
OG0119322		CF178_TRINITY_DN81950_c0_g1_i1	
OG0119323		CF178_TRINITY_DN75405_c1_g1_i1	
OG0119324		CF178_TRINITY_DN75405_c1_g1_i2	
OG0119325		CF178_TRINITY_DN75401_c0_g1_i1	
OG0119326		CF178_TRINITY_DN90877_c0_g1_i1	
OG0119327		CF178_TRINITY_DN63379_c0_g2_i1	
OG0119328		CF178_TRINITY_DN89312_c0_g1_i1	
OG0119329		CF178_TRINITY_DN78793_c0_g1_i2	
OG0119330		CF178_TRINITY_DN78796_c0_g1_i1	
OG0119331		CF178_TRINITY_DN87898_c0_g1_i1	
OG0119332		CF178_TRINITY_DN87806_c0_g1_i1	
OG0119333		CF178_TRINITY_DN33681_c0_g1_i1	
OG0119334		CF178_TRINITY_DN80097_c0_g2_i1	
OG0119335		CF178_TRINITY_DN72201_c0_g1_i1	
OG0119336		CF178_TRINITY_DN75916_c0_g1_i1	
OG0119337		CF178_TRINITY_DN75253_c1_g1_i1	
OG0119338		CF178_TRINITY_DN75211_c0_g2_i1	
OG0119339		CF178_TRINITY_DN85968_c1_g1_i4	
OG0119340		CF178_TRINITY_DN85513_c0_g1_i1	
OG0119341		CF178_TRINITY_DN85552_c0_g1_i1	
OG0119342		CF178_TRINITY_DN85508_c0_g3_i2	
OG0119343		CF178_TRINITY_DN85572_c5_g1_i2	
OG0119344		CF178_TRINITY_DN85593_c0_g2_i2	
OG0119345		CF178_TRINITY_DN85521_c0_g1_i5	
OG0119346		CF178_TRINITY_DN85574_c0_g1_i2	
OG0119347		CF178_TRINITY_DN63904_c0_g2_i1	
OG0119348		CF178_TRINITY_DN80407_c3_g1_i2	
OG0119349		CF178_TRINITY_DN80402_c0_g1_i1	
OG0119350		CF178_TRINITY_DN89426_c0_g1_i1	
OG0119351		CF178_TRINITY_DN76063_c0_g1_i3	
OG0119352		CF178_TRINITY_DN84276_c1_g1_i2	
OG0119353		CF178_TRINITY_DN84258_c0_g1_i1	
OG0119354		CF178_TRINITY_DN84240_c0_g1_i1	
OG0119355		CF178_TRINITY_DN84288_c1_g5_i1	
OG0119356		CF178_TRINITY_DN84234_c0_g1_i1	
OG0119357		CF178_TRINITY_DN84206_c0_g2_i2	
OG0119358		CF178_TRINITY_DN71499_c0_g1_i1	
OG0119359		CF178_TRINITY_DN66338_c0_g1_i1	
OG0119360		CF178_TRINITY_DN66003_c0_g1_i1	
OG0119361		CF178_TRINITY_DN66035_c0_g2_i1	
OG0119362		CF178_TRINITY_DN33966_c0_g2_i1	
OG0119363		CF178_TRINITY_DN70532_c0_g3_i3	
OG0119364		CF178_TRINITY_DN70532_c0_g3_i4	
OG0119365		CF178_TRINITY_DN70515_c0_g1_i2	
OG0119366		CF178_TRINITY_DN79449_c1_g1_i2	
OG0119367		CF178_TRINITY_DN79418_c1_g4_i1	
OG0119368		CF178_TRINITY_DN79468_c0_g3_i1	
OG0119369		CF178_TRINITY_DN79412_c0_g1_i2	
OG0119370		CF178_TRINITY_DN79401_c0_g1_i2	
OG0119371		CF178_TRINITY_DN79427_c0_g1_i2	
OG0119372		CF178_TRINITY_DN91279_c0_g1_i1	
OG0119373		CF178_TRINITY_DN91266_c0_g1_i1	
OG0119374		CF178_TRINITY_DN82975_c0_g1_i6	
OG0119375		CF178_TRINITY_DN82972_c1_g2_i1	
OG0119376		CF178_TRINITY_DN82981_c0_g1_i3	
OG0119377		CF178_TRINITY_DN85778_c0_g2_i1	
OG0119378		CF178_TRINITY_DN85713_c0_g3_i1	
OG0119379		CF178_TRINITY_DN85735_c0_g1_i6	
OG0119380		CF178_TRINITY_DN85794_c0_g1_i4	
OG0119381		CF178_TRINITY_DN85748_c0_g2_i3	
OG0119382		CF178_TRINITY_DN84419_c2_g1_i1	
OG0119383		CF178_TRINITY_DN84492_c4_g1_i1	
OG0119384		CF178_TRINITY_DN81374_c0_g1_i1	
OG0119385		CF178_TRINITY_DN81349_c0_g1_i1	
OG0119386		CF178_TRINITY_DN81378_c0_g1_i1	
OG0119387		CF178_TRINITY_DN81396_c0_g1_i1	
OG0119388		CF178_TRINITY_DN81307_c0_g2_i2	
OG0119389		CF178_TRINITY_DN68973_c1_g1_i1	
OG0119390		CF178_TRINITY_DN83183_c0_g1_i1	
OG0119391		CF178_TRINITY_DN83152_c0_g1_i1	
OG0119392		CF178_TRINITY_DN83191_c0_g1_i1	
OG0119393		CF178_TRINITY_DN29534_c0_g1_i1	
OG0119394		CF178_TRINITY_DN81294_c0_g1_i2	
OG0119395		CF178_TRINITY_DN81283_c1_g1_i2	
OG0119396		CF178_TRINITY_DN62081_c0_g1_i1	
OG0119397		CF178_TRINITY_DN23805_c0_g1_i1	
OG0119398		CF178_TRINITY_DN74179_c0_g1_i1	
OG0119399		CF178_TRINITY_DN83025_c0_g1_i2	
OG0119400		CF178_TRINITY_DN83077_c0_g2_i3	
OG0119401		CF178_TRINITY_DN74721_c3_g1_i1	
OG0119402		CF178_TRINITY_DN87567_c0_g1_i1	
OG0119403		CF178_TRINITY_DN87209_c0_g1_i1	
OG0119404		CF178_TRINITY_DN77793_c0_g1_i3	
OG0119405		CF178_TRINITY_DN77761_c0_g1_i1	
OG0119406		CF178_TRINITY_DN88626_c0_g1_i1	
OG0119407		CF178_TRINITY_DN77955_c0_g1_i1	
OG0119408		CF178_TRINITY_DN77921_c0_g1_i1	
OG0119409		CF178_TRINITY_DN84946_c0_g3_i3	
OG0119410		CF178_TRINITY_DN84990_c2_g1_i3	
OG0119411		CF178_TRINITY_DN84951_c0_g1_i1	
OG0119412		CF178_TRINITY_DN84951_c0_g1_i2	
OG0119413		CF178_TRINITY_DN84951_c0_g1_i3	
OG0119414		CF178_TRINITY_DN84951_c0_g1_i5	
OG0119415		CF178_TRINITY_DN84951_c0_g1_i6	
OG0119416		CF178_TRINITY_DN84906_c0_g1_i1	
OG0119417		CF178_TRINITY_DN75600_c0_g1_i1	
OG0119418		CF178_TRINITY_DN75665_c1_g1_i1	
OG0119419		CF178_TRINITY_DN75605_c1_g1_i1	
OG0119420		CF178_TRINITY_DN83561_c1_g1_i1	
OG0119421		CF178_TRINITY_DN39825_c0_g1_i1	
OG0119422		CF178_TRINITY_DN5860_c0_g1_i1	
OG0119423		CF178_TRINITY_DN77480_c0_g1_i1	
OG0119424		CF178_TRINITY_DN64655_c0_g1_i1	
OG0119425		CF178_TRINITY_DN64650_c0_g1_i1	
OG0119426		CF178_TRINITY_DN86362_c1_g1_i5	
OG0119427		CF178_TRINITY_DN86325_c1_g2_i1	
OG0119428		CF178_TRINITY_DN86332_c0_g1_i5	
OG0119429		CF178_TRINITY_DN86313_c0_g1_i1	
OG0119430		CF178_TRINITY_DN65142_c0_g1_i1	
OG0119431		CF178_TRINITY_DN83789_c0_g2_i1	
OG0119432		CF178_TRINITY_DN83726_c0_g2_i1	
OG0119433		CF178_TRINITY_DN83774_c0_g1_i2	
OG0119434		CF178_TRINITY_DN48830_c0_g1_i1	
OG0119435		CF178_TRINITY_DN79094_c0_g3_i1	
OG0119436		CF178_TRINITY_DN79007_c1_g1_i2	
OG0119437		CF178_TRINITY_DN79010_c0_g2_i3	
OG0119438		CF178_TRINITY_DN79075_c0_g1_i2	
OG0119439		CF178_TRINITY_DN85184_c0_g3_i3	
OG0119440		CF178_TRINITY_DN85124_c0_g1_i1	
OG0119441		CF178_TRINITY_DN85135_c1_g1_i6	
OG0119442		CF178_TRINITY_DN85164_c0_g2_i1	
OG0119443		CF178_TRINITY_DN85196_c2_g1_i1	
OG0119444		CF178_TRINITY_DN85127_c0_g1_i1	
OG0119445		CF178_TRINITY_DN81024_c0_g1_i2	
OG0119446		CF178_TRINITY_DN81785_c0_g2_i2	
OG0119447		CF178_TRINITY_DN79777_c0_g1_i2	
OG0119448		CF178_TRINITY_DN79752_c0_g1_i2	
OG0119449		CF178_TRINITY_DN79753_c4_g1_i1	
OG0119450		CF178_TRINITY_DN18222_c0_g1_i1	
OG0119451		CF178_TRINITY_DN82274_c1_g2_i1	
OG0119452		CF178_TRINITY_DN82259_c0_g1_i2	
OG0119453		CF178_TRINITY_DN62501_c0_g1_i1	
OG0119454		CF178_TRINITY_DN87644_c0_g1_i1	
OG0119455		CF178_TRINITY_DN84164_c0_g1_i3	
OG0119456		CF178_TRINITY_DN84140_c2_g1_i3	
OG0119457		CF178_TRINITY_DN84188_c0_g2_i1	
OG0119458		CF178_TRINITY_DN84172_c2_g2_i3	
OG0119459		CF178_TRINITY_DN84160_c0_g2_i1	
OG0119460		CF178_TRINITY_DN84180_c2_g2_i1	
OG0119461		CF178_TRINITY_DN63724_c0_g2_i1	
OG0119462		CF178_TRINITY_DN63788_c0_g2_i1	
OG0119463		CF178_TRINITY_DN82380_c0_g1_i1	
OG0119464		CF178_TRINITY_DN82361_c0_g1_i1	
OG0119465		CF178_TRINITY_DN82383_c0_g1_i2	
OG0119466		CF178_TRINITY_DN82378_c0_g2_i1	
OG0119467		CF178_TRINITY_DN82382_c0_g1_i1	
OG0119468		CF178_TRINITY_DN82329_c0_g1_i2	
OG0119469		CF178_TRINITY_DN82397_c0_g1_i2	
OG0119470		CF178_TRINITY_DN80355_c0_g1_i3	
OG0119471		CF178_TRINITY_DN80325_c0_g2_i1	
OG0119472		CF178_TRINITY_DN80304_c0_g1_i1	
OG0119473		CF178_TRINITY_DN80323_c1_g1_i1	
OG0119474		CF178_TRINITY_DN76561_c0_g1_i1	
OG0119475		CF178_TRINITY_DN76546_c1_g1_i1	
OG0119476		CF178_TRINITY_DN81649_c0_g1_i2	
OG0119477		CF178_TRINITY_DN86133_c2_g1_i1	
OG0119478		CF178_TRINITY_DN86177_c0_g5_i5	
OG0119479		CF178_TRINITY_DN86176_c5_g1_i2	
OG0119480		CF178_TRINITY_DN78413_c0_g1_i1	
OG0119481		CF189_TRINITY_DN89801_c0_g2_i1	
OG0119482		CF189_TRINITY_DN95463_c1_g1_i1	
OG0119483		CF189_TRINITY_DN95419_c1_g2_i2	
OG0119484		CF189_TRINITY_DN95426_c0_g1_i1	
